ether_type,src_ip,dst_ip,tcp_sport,tcp_dport,udp_sport,udp_dport,proto,size,count,class
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4039,0,0,6,1278,5,0
2048,192.168.1.240,8.8.8.8,0,0,55836,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,55836,17,138,2,0
2048,192.168.1.240,93.184.216.34,34556,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,34556,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,38198,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,38198,17,138,2,0
2048,192.168.1.240,93.184.216.34,34557,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,34557,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,46740,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,46740,17,138,2,0
2048,192.168.1.240,93.184.216.34,34558,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34558,0,0,6,72,2,0
2048,192.168.1.249,192.168.1.1,0,0,47624,53,17,69,1,0
2048,192.168.1.1,192.168.1.249,0,0,53,47624,17,485,1,0
2048,192.168.1.249,104.98.5.24,41957,80,0,0,6,352,6,0
2048,104.98.5.24,192.168.1.249,80,41957,0,0,6,409,4,0
2048,192.168.1.249,192.168.1.1,0,0,38100,53,17,92,2,0
2048,192.168.1.1,192.168.1.249,0,0,53,38100,17,367,2,0
2048,192.168.1.249,173.194.72.108,58847,465,0,0,6,96,4,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58847,0,0,6,84,3,0
2048,192.168.1.166,192.168.1.1,0,0,39745,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,39745,17,270,1,0
2048,192.168.1.166,89.30.121.150,44488,80,0,0,6,1985,8,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,44488,0,0,6,398,5,0
2048,192.168.1.249,192.168.1.1,0,0,53337,53,17,69,1,0
2048,192.168.1.1,192.168.1.249,0,0,53,53337,17,485,1,0
2048,192.168.1.249,104.98.5.24,41959,80,0,0,6,352,6,0
2048,104.98.5.24,192.168.1.249,80,41959,0,0,6,409,4,0
2048,192.168.1.249,192.168.1.1,0,0,43895,53,17,92,2,0
2048,192.168.1.1,192.168.1.249,0,0,53,43895,17,500,2,0
2048,192.168.1.249,173.194.72.108,58849,465,0,0,6,84,3,0
2048,192.168.1.249,173.194.72.108,58849,465,0,0,6,84,3,0
2048,192.168.1.249,173.194.72.108,58849,465,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,173.194.72.108,192.168.1.249,465,58849,0,0,6,84,3,0
2048,192.168.1.240,8.8.8.8,0,0,43374,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,43374,17,138,2,0
2048,192.168.1.240,93.184.216.34,34859,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,34859,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,47715,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,47715,17,138,2,0
2048,192.168.1.240,93.184.216.34,34860,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,34860,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,33762,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,33762,17,138,2,0
2048,192.168.1.240,93.184.216.34,34861,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,34861,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34861,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34861,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34861,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,34861,0,0,6,72,2,0
2048,192.168.1.177,192.168.1.1,0,0,33287,53,17,62,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,33287,17,134,1,0
2048,192.168.1.177,192.168.1.1,0,0,57727,53,17,66,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,57727,17,66,1,0
2048,192.168.1.177,192.168.1.1,0,0,43427,53,17,64,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,43427,17,64,1,0
2048,192.168.1.177,192.168.1.1,0,0,47917,53,17,68,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,47917,17,68,1,0
2048,192.168.1.177,192.168.1.1,0,0,39425,53,17,62,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,39425,17,78,1,0
2048,192.168.1.177,176.31.232.79,60063,443,0,0,6,1037,13,0
2048,176.31.232.79,192.168.1.177,443,60063,0,0,6,4995,12,0
2048,176.31.232.79,192.168.1.177,443,60063,0,0,6,4995,12,0
2048,176.31.232.79,192.168.1.177,443,60063,0,0,6,4995,12,0
2048,176.31.232.79,192.168.1.177,443,60063,0,0,6,4995,12,0
2048,176.31.232.79,192.168.1.177,443,60063,0,0,6,4995,12,0
2048,176.31.232.79,192.168.1.177,443,60063,0,0,6,4995,12,0
2048,176.31.232.79,192.168.1.177,443,60063,0,0,6,4995,12,0
2048,192.168.1.193,192.168.1.249,4849,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,4849,0,0,6,1278,5,0
2048,192.168.1.193,192.168.1.249,4852,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4852,0,0,6,1278,5,0
2048,192.168.1.196,192.168.1.1,0,0,5258,53,17,58,1,0
2048,192.168.1.1,192.168.1.196,0,0,53,5258,17,528,1,0
2048,192.168.1.196,192.189.54.17,0,0,5257,123,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.189.54.17,192.168.1.196,0,0,123,5257,17,76,1,0
2048,192.168.1.249,192.168.1.1,0,0,56535,53,17,110,2,0
2048,192.168.1.1,192.168.1.249,0,0,53,56535,17,627,2,0
2048,192.168.1.249,104.98.5.24,41961,80,0,0,6,352,6,0
2048,104.98.5.24,192.168.1.249,80,41961,0,0,6,409,4,0
2048,192.168.1.249,192.168.1.1,0,0,45544,53,17,92,2,0
2048,192.168.1.1,192.168.1.249,0,0,53,45544,17,500,2,0
2048,192.168.1.249,173.194.72.108,58851,465,0,0,6,96,4,0
2048,173.194.72.108,192.168.1.249,465,58851,0,0,6,96,4,0
2048,192.168.1.193,192.168.1.249,4855,49152,0,0,6,306,6,0
2048,192.168.1.249,192.168.1.193,49152,4855,0,0,6,1278,5,0
2048,192.168.1.193,192.168.1.249,4857,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,4857,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4857,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,4857,0,0,6,1278,5,0
2048,192.168.1.240,192.168.1.1,0,0,47843,53,17,74,1,0
2048,192.168.1.1,192.168.1.240,0,0,53,47843,17,391,1,0
2048,192.168.1.240,54.239.26.180,43521,443,0,0,6,3019,14,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,43521,0,0,6,3284,12,0
2048,192.168.1.112,62.210.251.83,26280,25050,0,0,6,475,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,62.210.251.83,192.168.1.112,25050,26280,0,0,6,128,9,0
2048,192.168.1.240,8.8.8.8,0,0,37536,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,37536,17,138,2,0
2048,192.168.1.240,93.184.216.34,39816,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,39816,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,43497,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,43497,17,138,2,0
2048,192.168.1.240,93.184.216.34,39817,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,39817,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,35219,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,35219,17,138,2,0
2048,192.168.1.240,93.184.216.34,39818,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,39818,0,0,6,72,2,0
2048,192.168.1.166,192.168.1.1,0,0,52329,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,52329,17,270,1,0
2048,192.168.1.166,89.30.121.150,52525,80,0,0,6,1981,8,0
2048,192.168.1.166,89.30.121.150,52525,80,0,0,6,1981,8,0
2048,192.168.1.166,89.30.121.150,52525,80,0,0,6,1981,8,0
2048,89.30.121.150,192.168.1.166,80,52525,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,52525,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,52525,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,52525,0,0,6,398,5,0
2048,89.30.121.150,192.168.1.166,80,52525,0,0,6,398,5,0
2048,192.168.1.193,192.168.1.249,4510,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,4510,0,0,6,1278,5,0
2048,192.168.1.193,192.168.1.249,4511,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,4511,0,0,6,1278,5,0
